"","StartDate","EndDate","condition","LibCon","WhtDis_comp","LibID","LibDis_comp"
"510","4/17/2019 12:26:20","4/17/2019 12:34:05","Actual threat",8,3.38888888888889,7,1
"511","4/17/2019 12:28:49","4/17/2019 12:34:29","Actual threat",4,2.66666666666667,4,3
"512","4/17/2019 14:51:55","4/17/2019 15:02:00","Actual threat",2,2.25,1,6.33333333333333
"513","4/17/2019 12:25:05","4/17/2019 12:28:47","Actual threat",3,1.59722222222222,1.25,5.93055555555556
"514","4/17/2019 13:00:02","4/17/2019 13:05:18","Actual threat",1,2.125,1.75,6.23611111111111
"515","4/17/2019 13:11:34","4/17/2019 13:16:40","Actual threat",8,5.44444444444444,5.75,1.95833333333333
"516","4/17/2019 13:26:25","4/17/2019 13:34:17","Actual threat",1,2.08333333333333,2,5.72222222222222
"517","4/17/2019 12:32:35","4/17/2019 12:38:53","Actual threat",3,2.41666666666667,2,5.83333333333333
"518","4/17/2019 12:32:45","4/17/2019 12:44:06","Actual threat",1,2.18055555555556,1,6.38888888888889
"519","4/17/2019 13:52:54","4/17/2019 13:57:57","Actual threat",2,2.5,1,7
"520","4/17/2019 12:51:32","4/17/2019 12:56:33","Actual threat",8,4.80555555555556,7,1
"521","4/17/2019 12:31:21","4/17/2019 12:40:49","Actual threat",7,2.91666666666667,5.75,2.34722222222222
"522","4/17/2019 12:38:14","4/17/2019 12:41:36","Actual threat",2,1.72222222222222,1,6.55555555555556
"523","4/17/2019 13:44:35","4/17/2019 13:46:43","Actual threat",7,3.38888888888889,6.25,3.15277777777778
"524","4/17/2019 12:44:57","4/17/2019 12:55:10","Actual threat",6,4.44444444444444,4.75,2.52777777777778
"525","4/21/2019 21:35:32","4/21/2019 21:42:01","High threat",1,1.91666666666667,1.75,5.34722222222222
"526","4/21/2019 21:35:32","4/21/2019 21:42:01","High threat",1,1.97222222222222,2.25,4.81944444444444
"527","4/21/2019 16:51:49","4/21/2019 17:10:06","High threat",1,1.90277777777778,1,6.83333333333333
"528","4/21/2019 20:27:50","4/21/2019 20:36:10","High threat",8,6.31944444444444,3,3.77777777777778
"529","4/21/2019 17:42:37","4/21/2019 17:55:08","High threat",5,4.84722222222222,2.75,4.70833333333333
"530","4/21/2019 16:50:45","4/21/2019 16:54:59","High threat",7,4.88888888888889,4.5,3.08333333333333
"531","4/21/2019 17:14:55","4/21/2019 17:25:21","High threat",4,3.15277777777778,2,5.27777777777778
"532","4/21/2019 16:47:43","4/21/2019 16:51:38","High threat",8,6.36111111111111,4,2.94444444444444
"533","4/21/2019 17:15:23","4/21/2019 17:23:40","High threat",8,4.375,4.5,2.80555555555556
"534","4/21/2019 16:55:31","4/21/2019 17:08:34","High threat",1,3.93055555555556,1,6.83333333333333
"535","4/21/2019 16:47:36","4/21/2019 16:51:29","High threat",3,1.59722222222222,1,6.5
"536","4/21/2019 16:51:49","4/21/2019 17:10:06","High threat",1,2.08333333333333,1,6.83333333333333
"537","4/21/2019 16:46:55","4/21/2019 16:54:22","High threat",7,5.05555555555556,4.5,2.5
"538","4/21/2019 16:46:55","4/21/2019 16:54:22","High threat",7,5.77777777777778,4.25,2.55555555555556
"539","4/17/2019 12:32:04","4/17/2019 12:32:20","High threat",7,4.59722222222222,6,2
"540","4/21/2019 16:50:22","4/21/2019 17:02:02","High threat",5,3.33333333333333,3.25,4.69444444444444
"541","4/21/2019 16:56:51","4/21/2019 17:18:51","High threat",7,6.08333333333333,4.75,2.13888888888889
"542","4/21/2019 16:48:27","4/21/2019 16:54:57","High threat",2,2.69444444444444,1,6.22222222222222
"543","4/21/2019 18:31:17","4/21/2019 18:40:35","High threat",6,2.61111111111111,6,2
"544","4/21/2019 20:17:33","4/21/2019 20:25:41","High threat",2,2.22222222222222,1,6.72222222222222
"545","4/21/2019 20:17:33","4/21/2019 20:25:41","High threat",2,2.22222222222222,1,6.72222222222222
"546","4/21/2019 17:08:13","4/21/2019 17:38:11","High threat",6,3.80555555555556,4.75,2.86111111111111
"547","4/21/2019 16:56:51","4/21/2019 17:18:51","High threat",7,6.08333333333333,4.75,2.13888888888889
"548","4/21/2019 17:02:39","4/21/2019 17:08:41","High threat",4,4.52777777777778,2,5.44444444444444
"549","4/21/2019 17:02:39","4/21/2019 17:08:41","High threat",4,4.61111111111111,2,5.38888888888889
"550","4/21/2019 18:22:56","4/21/2019 18:28:04","High threat",6,5.79166666666667,4.5,2.59722222222222
"551","4/21/2019 17:25:55","4/21/2019 17:33:48","High threat",6,6.15277777777778,2.75,4.90277777777778
"552","4/21/2019 17:19:29","4/21/2019 17:31:06","High threat",7,3.63888888888889,5,2.22222222222222
"553","4/21/2019 16:49:04","4/21/2019 16:55:27","High threat",8,5.93055555555556,7,1
"554","4/21/2019 17:30:58","4/21/2019 17:35:54","High threat",4,4.84722222222222,1.25,6.09722222222222
"555","4/21/2019 17:03:30","4/21/2019 17:11:15","High threat",4,2.5,2,5.55555555555556
"556","4/21/2019 16:58:22","4/21/2019 17:06:26","High threat",6,6.375,3.75,3.55555555555556
"557","4/17/2019 12:36:16","4/17/2019 12:36:59","High threat",2,1.70833333333333,1,6.83333333333333
"558","4/21/2019 20:27:50","4/21/2019 20:36:10","High threat",8,6.5,2.5,3.73611111111111
"559","4/21/2019 16:46:13","4/21/2019 16:51:09","High threat",8,5.79166666666667,6,1.77777777777778
"560","4/21/2019 18:34:22","4/21/2019 18:48:29","High threat",7,5.83333333333333,5.5,2.05555555555556
"561","4/21/2019 16:58:22","4/21/2019 17:03:50","High threat",2,1.88888888888889,1,6.61111111111111
"562","4/21/2019 16:58:22","4/21/2019 17:03:50","High threat",2,2.06944444444444,1,6.61111111111111
"563","4/21/2019 17:02:11","4/21/2019 17:09:35","High threat",3,3,2.5,5.05555555555556
"564","4/21/2019 17:04:24","4/21/2019 17:18:06","High threat",8,5.65277777777778,4.25,3.22222222222222
"565","4/21/2019 17:11:23","4/21/2019 17:16:55","High threat",5,4.25,3,4.75
"566","4/21/2019 17:02:12","4/21/2019 17:10:58","High threat",3,3.55555555555556,1.25,6.54166666666667
"567","4/21/2019 17:02:12","4/21/2019 17:10:58","High threat",3,3.66666666666667,1.25,6.76388888888889
"568","4/21/2019 17:02:12","4/21/2019 17:10:58","High threat",3,3.77777777777778,1.25,6.65277777777778
"569","4/21/2019 17:02:12","4/21/2019 17:10:58","High threat",3,3.83333333333333,1.25,6.81944444444444
"570","4/21/2019 17:15:39","4/21/2019 17:21:37","High threat",7,4.80555555555556,6,1.88888888888889
"571","4/21/2019 16:56:51","4/21/2019 17:18:51","High threat",7,5.86111111111111,4.75,2.08333333333333
"572","4/21/2019 16:47:57","4/21/2019 16:53:46","High threat",5,6.09722222222222,3,5.05555555555556
"573","4/21/2019 17:02:11","4/21/2019 17:09:35","High threat",3,3.11111111111111,2.5,5.05555555555556
"574","4/21/2019 17:14:55","4/21/2019 17:25:21","High threat",4,3.27777777777778,2.25,5.15277777777778
"575","4/21/2019 16:53:22","4/21/2019 17:05:46","High threat",5,2.22222222222222,1.25,5.375
"576","4/21/2019 19:29:37","4/21/2019 19:39:52","High threat",7,4.59722222222222,6,2
"577","4/21/2019 16:46:38","4/21/2019 16:52:03","High threat",1,2.72222222222222,1.5,6.75
"578","4/21/2019 16:50:00","4/21/2019 16:57:43","High threat",2,2.43055555555556,1.5,5.86111111111111
"579","4/21/2019 16:50:00","4/21/2019 16:57:43","High threat",2,2.43055555555556,1.5,5.86111111111111
"580","4/21/2019 17:01:28","4/21/2019 17:09:13","High threat",4,1,3.25,4.27777777777778
"581","4/21/2019 16:47:36","4/21/2019 16:56:55","High threat",2,2,1,6.88888888888889
"582","4/21/2019 16:47:36","4/21/2019 16:56:55","High threat",2,2.08333333333333,1,6.88888888888889
"583","4/21/2019 16:52:19","4/21/2019 16:58:10","High threat",8,3.05555555555556,7,1.11111111111111
"584","4/21/2019 16:47:55","4/21/2019 16:57:16","High threat",3,4.94444444444444,2.25,4.81944444444444
"585","4/21/2019 16:51:16","4/21/2019 16:57:54","High threat",6,6.19444444444444,4,3.61111111111111
"586","4/21/2019 17:20:09","4/21/2019 17:38:23","High threat",2,2.94444444444444,1.75,5.98611111111111
"587","4/21/2019 16:56:26","4/21/2019 17:01:28","High threat",7,3.23611111111111,6,2
"588","4/21/2019 16:58:42","4/21/2019 17:05:49","High threat",5,2.45833333333333,4.5,3.55555555555556
"589","4/21/2019 20:27:50","4/21/2019 20:36:10","High threat",8,6.31944444444444,3.25,3.61111111111111
"590","4/21/2019 16:57:19","4/21/2019 17:05:41","High threat",7,4.11111111111111,5.25,2.48611111111111
"591","4/21/2019 17:00:35","4/21/2019 17:09:57","High threat",4,3.88888888888889,2.25,5.09722222222222
"592","4/21/2019 16:58:47","4/21/2019 17:02:14","High threat",5,5.52777777777778,4.5,2.69444444444444
"593","4/21/2019 16:58:47","4/21/2019 17:02:14","High threat",5,5.52777777777778,4.5,2.69444444444444
"594","4/21/2019 17:30:58","4/21/2019 17:35:54","High threat",4,5.01388888888889,1,6.33333333333333
"595","4/21/2019 17:04:24","4/21/2019 17:18:06","High threat",8,6.125,4,3.27777777777778
"596","4/21/2019 17:04:24","4/21/2019 17:18:06","High threat",8,6.54166666666667,4.25,3.19444444444444
"597","4/21/2019 16:47:13","4/21/2019 16:54:03","High threat",4,1.47222222222222,1.25,6.09722222222222
"598","4/21/2019 17:06:59","4/21/2019 17:14:03","High threat",5,5.625,5,2.94444444444444
"599","4/21/2019 18:22:56","4/21/2019 18:28:04","High threat",6,6.08333333333333,5,2.72222222222222
"600","4/21/2019 16:53:25","4/21/2019 17:01:00","High threat",4,1.66666666666667,2,5.77777777777778
"601","4/21/2019 17:25:55","4/21/2019 17:33:48","High threat",6,6.31944444444444,2.75,4.84722222222222
"602","4/21/2019 17:08:08","4/21/2019 17:13:11","High threat",4,5.19444444444444,1,6.66666666666667
"603","4/17/2019 12:29:02","4/17/2019 12:29:15","High threat",4,3.41666666666667,2.5,5.02777777777778
"604","4/21/2019 16:48:35","4/21/2019 17:10:55","High threat",7,4.63888888888889,5,2.16666666666667
"605","4/21/2019 16:55:44","4/21/2019 17:06:33","High threat",6,3.69444444444444,4,3.55555555555556
"606","4/21/2019 17:30:58","4/21/2019 17:35:54","High threat",4,4.94444444444444,1,6.22222222222222
"607","4/21/2019 17:25:55","4/21/2019 17:33:48","High threat",6,6.31944444444444,2.75,4.90277777777778
"608","4/21/2019 16:49:38","4/21/2019 16:55:54","High threat",5,2.31944444444444,5.25,2.48611111111111
"609","4/21/2019 17:06:50","4/21/2019 17:19:15","High threat",4,1.77777777777778,1,6.22222222222222
"610","4/21/2019 17:13:52","4/21/2019 17:18:55","High threat",5,3.72222222222222,5,2.77777777777778
"611","4/21/2019 16:48:35","4/21/2019 17:10:55","High threat",7,4.63888888888889,5,2.16666666666667
"612","4/21/2019 16:58:22","4/21/2019 17:06:26","High threat",6,6.54166666666667,4.5,3.27777777777778
"613","4/21/2019 17:08:56","4/21/2019 17:21:24","High threat",2,3.33333333333333,1,6.5
"614","4/21/2019 16:50:45","4/21/2019 16:54:59","High threat",7,4.88888888888889,4.5,3.08333333333333
"615","4/21/2019 16:51:16","4/21/2019 17:02:40","High threat",2,2.61111111111111,2,5.83333333333333
"616","4/21/2019 16:51:16","4/21/2019 17:02:40","High threat",2,2.66666666666667,2,5.77777777777778
"617","4/21/2019 17:24:57","4/21/2019 17:32:07","High threat",5,1.52777777777778,4.5,3.11111111111111
"618","4/21/2019 16:47:07","4/21/2019 16:51:40","High threat",8,4.61111111111111,4.75,2.56944444444444
"619","4/21/2019 16:46:55","4/21/2019 16:55:32","High threat",4,2.01388888888889,2,5.88888888888889
"620","4/21/2019 21:32:09","4/21/2019 21:36:34","High threat",7,3.33333333333333,7,1.33333333333333
"621","4/21/2019 17:53:38","4/21/2019 17:59:24","High threat",7,5.04166666666667,3.5,4.41666666666667
"622","4/21/2019 17:53:38","4/21/2019 17:59:24","High threat",7,5.61111111111111,3.5,4.5
"623","4/21/2019 16:51:14","4/21/2019 17:01:47","High threat",5,3.66666666666667,3.75,4
"624","4/21/2019 16:53:05","4/21/2019 17:00:05","High threat",8,5.65277777777778,3.75,4.66666666666667
"625","4/21/2019 16:53:05","4/21/2019 17:00:05","High threat",8,6.54166666666667,3.75,4.66666666666667
"626","4/21/2019 17:03:29","4/21/2019 17:09:35","High threat",7,4.58333333333333,5.25,2.45833333333333
"627","4/21/2019 17:32:50","4/21/2019 17:38:15","High threat",7,4.52777777777778,5.25,2.76388888888889
"628","4/21/2019 16:54:54","4/21/2019 16:59:41","High threat",1,1.88888888888889,1,7
"629","4/21/2019 21:12:34","4/21/2019 21:16:16","High threat",2,2.20833333333333,4.25,3.44444444444444
"630","4/21/2019 21:12:34","4/21/2019 21:16:16","High threat",2,2.20833333333333,4.25,3.44444444444444
"631","4/21/2019 16:50:27","4/21/2019 16:58:27","High threat",4,4,3.5,4.61111111111111
"632","4/21/2019 16:50:27","4/21/2019 16:58:27","High threat",4,4,3.5,4.61111111111111
"633","4/21/2019 16:50:27","4/21/2019 16:58:27","High threat",4,4.77777777777778,3.75,4.61111111111111
"634","4/21/2019 16:47:37","4/21/2019 16:51:46","High threat",8,5.75,3.25,4
"635","4/21/2019 16:49:02","4/21/2019 17:07:57","High threat",5,2.38888888888889,2.5,5.08333333333333
"636","4/21/2019 16:56:51","4/21/2019 17:18:51","High threat",7,6.08333333333333,4.75,2.13888888888889
"637","4/21/2019 16:47:37","4/21/2019 16:57:03","High threat",2,2.55555555555556,1,7
"638","4/21/2019 16:47:37","4/21/2019 16:57:03","High threat",2,2.61111111111111,1,7
"639","4/21/2019 16:47:37","4/21/2019 16:56:05","High threat",3,2.375,3.25,4.81944444444444
"640","4/21/2019 16:47:37","4/21/2019 16:56:05","High threat",3,2.375,3.25,4.81944444444444
"641","4/21/2019 20:05:57","4/21/2019 20:15:31","High threat",2,1.84722222222222,1,6.22222222222222
"642","4/21/2019 19:25:49","4/21/2019 19:32:47","High threat",6,6.01388888888889,4.75,2.19444444444444
"643","4/21/2019 16:51:16","4/21/2019 16:57:54","High threat",6,4.72222222222222,4,3.61111111111111
"644","4/21/2019 16:48:30","4/21/2019 16:56:26","High threat",4,5.98611111111111,1.25,5.875
"645","4/21/2019 18:58:11","4/21/2019 19:00:31","High threat",1,3.05555555555556,3,4.75
"646","4/21/2019 17:02:54","4/21/2019 17:10:14","High threat",7,4.83333333333333,6.5,1.80555555555556
"647","4/21/2019 16:56:51","4/21/2019 17:18:51","High threat",7,6.02777777777778,4.75,2.08333333333333
"648","4/21/2019 17:36:28","4/21/2019 17:41:10","High threat",8,5.56944444444444,5.5,2
"649","4/21/2019 17:36:28","4/21/2019 17:41:10","High threat",8,6.19444444444444,5,2.44444444444444
"650","4/21/2019 16:58:20","4/21/2019 17:03:47","High threat",2,1.94444444444444,2.75,4.68055555555556
"651","4/21/2019 16:58:20","4/21/2019 17:03:47","High threat",2,2,2.75,4.68055555555556
"652","4/21/2019 17:01:20","4/21/2019 17:07:17","High threat",8,4.63888888888889,4,4.08333333333333
"653","4/21/2019 17:48:31","4/21/2019 17:51:39","High threat",5,3.47222222222222,3.5,4.5
"654","4/21/2019 18:29:49","4/21/2019 18:35:04","High threat",3,4.38888888888889,1,6.27777777777778
"655","4/21/2019 16:52:10","4/21/2019 16:56:53","High threat",7,5.54166666666667,6.5,1.58333333333333
"656","4/21/2019 16:52:10","4/21/2019 16:56:53","High threat",7,5.54166666666667,6.5,1.58333333333333
"657","4/21/2019 16:55:27","4/21/2019 17:00:37","High threat",4,2.83333333333333,2.25,4.98611111111111
"658","4/21/2019 16:59:40","4/21/2019 17:04:51","High threat",7,4.16666666666667,5,3
"659","4/21/2019 18:53:45","4/21/2019 19:05:19","High threat",2,1.05555555555556,1,7
"660","4/21/2019 19:11:13","4/21/2019 19:17:36","High threat",2,2.27777777777778,1.25,5.93055555555556
"661","4/21/2019 19:11:13","4/21/2019 19:17:36","High threat",2,2.16666666666667,1.25,5.93055555555556
"662","4/21/2019 16:49:31","4/21/2019 16:55:40","High threat",8,2.41666666666667,6.25,1.43055555555556
"663","4/21/2019 18:34:22","4/21/2019 18:48:29","High threat",7,6.04166666666667,5.5,2.05555555555556
"664","4/21/2019 19:11:13","4/21/2019 19:17:36","High threat",2,2.27777777777778,1.25,5.93055555555556
"665","4/21/2019 19:11:13","4/21/2019 19:17:36","High threat",2,2.22222222222222,1.25,5.98611111111111
"666","4/21/2019 17:08:21","4/21/2019 17:15:25","High threat",6,3.88888888888889,4.25,2.66666666666667
"667","4/21/2019 16:57:22","4/21/2019 17:30:47","High threat",7,4.94444444444444,5.75,1.95833333333333
"668","4/21/2019 20:27:50","4/21/2019 20:36:10","High threat",8,6.54166666666667,2.75,4.16666666666667
"669","4/21/2019 17:02:04","4/21/2019 17:06:00","High threat",5,5.11111111111111,4.25,3.5
"670","4/21/2019 17:09:21","4/21/2019 17:19:14","High threat",4,2.19444444444444,1.75,5.33333333333333
"671","4/21/2019 17:00:35","4/21/2019 17:09:57","High threat",4,4.83333333333333,2.25,5.09722222222222
"672","4/21/2019 16:47:57","4/21/2019 16:53:46","High threat",5,6.27777777777778,2.75,5.01388888888889
"673","4/21/2019 16:53:43","4/21/2019 17:05:37","High threat",4,3.23611111111111,2.5,5.02777777777778
"674","4/21/2019 16:48:30","4/21/2019 16:56:26","High threat",4,5.72222222222222,1,6
"675","4/21/2019 17:06:07","4/21/2019 17:12:40","High threat",5,5.38888888888889,3.25,4.55555555555556
"676","4/21/2019 16:47:06","4/21/2019 16:52:21","High threat",8,4.66666666666667,2.75,4.59722222222222
"677","4/21/2019 16:56:34","4/21/2019 17:07:01","High threat",3,3.98611111111111,4,3.27777777777778
"678","4/21/2019 16:56:34","4/21/2019 17:07:01","High threat",3,4.09722222222222,4.75,2.73611111111111
"679","4/21/2019 17:22:04","4/21/2019 17:25:31","High threat",4,4.61111111111111,1,6.66666666666667
"680","4/21/2019 16:48:30","4/21/2019 16:56:26","High threat",4,6.22222222222222,1.25,5.76388888888889
"681","4/21/2019 17:05:18","4/21/2019 17:12:52","High threat",8,6.875,4.5,2.66666666666667
"682","4/21/2019 16:58:22","4/21/2019 17:03:50","High threat",2,1.88888888888889,1,6.61111111111111
"683","4/21/2019 16:58:22","4/21/2019 17:03:50","High threat",2,2.125,1,6.5
"684","4/21/2019 16:47:04","4/21/2019 16:52:47","High threat",5,4.38888888888889,3.5,5.05555555555556
"685","4/21/2019 19:25:49","4/21/2019 19:32:47","High threat",6,5.90277777777778,4.75,2.30555555555556
"686","4/21/2019 16:51:55","4/21/2019 16:58:43","High threat",7,6.80555555555556,7,1.05555555555556
"687","4/21/2019 17:04:31","4/21/2019 17:13:42","High threat",6,5.72222222222222,5.5,2.08333333333333
"688","4/21/2019 17:04:31","4/21/2019 17:13:42","High threat",6,5.79166666666667,5.5,2.08333333333333
"689","4/21/2019 17:04:31","4/21/2019 17:13:42","High threat",6,6.01388888888889,5.25,2.15277777777778
"690","4/21/2019 17:04:31","4/21/2019 17:13:42","High threat",6,6.01388888888889,4.75,2.27777777777778
"691","4/21/2019 17:04:31","4/21/2019 17:13:42","High threat",6,6.01388888888889,5.25,2.15277777777778
"692","4/21/2019 17:04:31","4/21/2019 17:13:42","High threat",6,6.19444444444444,5,2.27777777777778
"693","4/21/2019 17:04:31","4/21/2019 17:13:42","High threat",6,6.41666666666667,5,2.33333333333333
"694","4/21/2019 17:02:04","4/21/2019 17:06:00","High threat",5,5.11111111111111,4.25,3.5
"695","4/21/2019 16:58:57","4/21/2019 17:01:13","High threat",3,3.38888888888889,3.75,4.55555555555556
"696","4/21/2019 17:04:37","4/21/2019 17:24:46","High threat",2,1.90277777777778,1.75,5.77777777777778
"697","4/21/2019 17:04:37","4/21/2019 17:24:46","High threat",2,1.90277777777778,1.75,5.77777777777778
"698","4/21/2019 16:48:28","4/21/2019 16:58:26","High threat",3,1.97222222222222,1,6.41666666666667
"699","4/21/2019 18:47:06","4/21/2019 18:52:10","High threat",8,6.52777777777778,7,1
"700","4/21/2019 16:48:30","4/21/2019 16:56:26","High threat",4,5.93055555555556,1,6
"701","4/21/2019 16:56:51","4/21/2019 17:18:51","High threat",7,6.31944444444444,4,2.30555555555556
"702","4/21/2019 16:56:47","4/21/2019 17:02:54","High threat",8,3.69444444444444,6.25,1.70833333333333
"703","4/21/2019 16:48:41","4/21/2019 17:59:10","High threat",3,2.88888888888889,2.25,5.48611111111111
"704","4/21/2019 16:48:41","4/21/2019 17:59:10","High threat",3,2.88888888888889,2.25,5.48611111111111
"705","4/21/2019 16:48:41","4/21/2019 17:59:10","High threat",3,3.05555555555556,2.25,5.375
"706","4/21/2019 16:48:41","4/21/2019 17:59:10","High threat",3,3.05555555555556,2.25,5.375
"707","4/21/2019 16:49:44","4/21/2019 16:54:57","High threat",7,6.01388888888889,4.25,2.72222222222222
"708","4/21/2019 17:02:20","4/21/2019 17:07:36","High threat",7,6.30555555555556,5.25,2.375
"709","4/21/2019 17:02:20","4/21/2019 17:07:36","High threat",7,6.36111111111111,5.5,2.02777777777778
"710","4/21/2019 17:02:20","4/21/2019 17:07:36","High threat",7,6.47222222222222,5.5,2.30555555555556
"711","4/21/2019 17:02:20","4/21/2019 17:07:36","High threat",7,6.47222222222222,5.5,2.30555555555556
"712","4/21/2019 17:02:20","4/21/2019 17:07:36","High threat",7,6.59722222222222,5.5,2.30555555555556
"713","4/17/2019 12:22:36","4/17/2019 12:22:51","High threat",7,5.125,6.25,1.875
"714","4/21/2019 17:09:14","4/21/2019 17:16:28","High threat",7,6.83333333333333,7,1.11111111111111
"715","4/21/2019 17:32:46","4/21/2019 17:45:40","High threat",7,5.125,6.25,1.875
"716","4/21/2019 17:09:52","4/21/2019 17:22:20","High threat",5,2.58333333333333,4,4
"717","4/21/2019 16:54:54","4/21/2019 16:59:41","High threat",1,2,1,7
"718","4/21/2019 16:46:38","4/21/2019 16:52:03","High threat",1,3.27777777777778,1.25,6.875
"719","4/21/2019 16:46:38","4/21/2019 16:52:03","High threat",1,3.38888888888889,1.5,6.75
"720","4/21/2019 18:17:34","4/21/2019 18:22:56","High threat",2,1.125,1,7
"721","4/21/2019 20:39:42","4/21/2019 20:48:26","High threat",7,6.20833333333333,5.25,2.45833333333333
"722","4/21/2019 20:39:42","4/21/2019 20:48:26","High threat",7,6.20833333333333,5.25,2.45833333333333
"723","4/21/2019 20:39:42","4/21/2019 20:48:26","High threat",7,6.31944444444444,4.75,2.63888888888889
"724","4/21/2019 20:39:42","4/21/2019 20:48:26","High threat",7,6.31944444444444,4.75,2.63888888888889
"725","4/21/2019 20:39:42","4/21/2019 20:48:26","High threat",7,6.31944444444444,5.25,2.54166666666667
"726","4/21/2019 20:39:42","4/21/2019 20:48:26","High threat",7,6.55555555555556,4.25,2.77777777777778
"727","4/21/2019 18:58:11","4/21/2019 19:00:31","High threat",1,4.33333333333333,4.5,3.58333333333333
"728","4/21/2019 18:51:51","4/21/2019 19:00:28","High threat",5,2.77777777777778,4.25,2.80555555555556
"729","4/21/2019 17:05:33","4/21/2019 17:12:50","High threat",2,1.52777777777778,1,6.5
"730","4/21/2019 20:17:33","4/21/2019 20:25:41","High threat",2,2.22222222222222,1,6.83333333333333
"731","4/21/2019 20:17:33","4/21/2019 20:25:41","High threat",2,2.22222222222222,1,6.83333333333333
"732","4/21/2019 20:21:26","4/21/2019 20:28:35","High threat",2,1.375,1,6.61111111111111
"733","4/21/2019 16:55:08","4/21/2019 17:00:13","High threat",1,1,1,6.66666666666667
"734","4/21/2019 17:01:53","4/21/2019 17:10:01","High threat",2,1.70833333333333,1,6.66666666666667
"735","4/17/2019 12:24:17","4/17/2019 12:26:37","High threat",2,2.25,1.75,5.73611111111111
"736","4/17/2019 12:24:17","4/17/2019 12:26:37","High threat",2,2.25,1.75,5.73611111111111
"737","4/21/2019 16:48:55","4/21/2019 16:54:04","High threat",3,5.13888888888889,1.5,5.97222222222222
"738","4/21/2019 17:35:55","4/21/2019 17:49:34","High threat",3,4.13888888888889,1,6.44444444444444
"739","4/21/2019 17:04:38","4/21/2019 17:10:39","High threat",2,2.29166666666667,1.75,5.84722222222222
"740","4/21/2019 17:04:38","4/21/2019 17:10:39","High threat",2,2.29166666666667,1.5,5.91666666666667
"741","4/21/2019 17:04:38","4/21/2019 17:10:39","High threat",2,2.29166666666667,1.75,5.84722222222222
"742","4/21/2019 17:04:38","4/21/2019 17:10:39","High threat",2,2.29166666666667,1.5,5.91666666666667
"743","4/21/2019 17:37:10","4/21/2019 17:56:54","High threat",6,4.11111111111111,4,4.22222222222222
"744","4/21/2019 16:52:34","4/21/2019 16:58:42","High threat",8,4.11111111111111,5.5,2.02777777777778
"745","4/21/2019 21:20:26","4/21/2019 21:24:36","High threat",2,3.11111111111111,6,3.05555555555556
"746","4/21/2019 16:57:15","4/21/2019 17:02:30","High threat",8,5.44444444444444,5.25,2.54166666666667
"747","4/21/2019 16:48:13","4/21/2019 16:54:16","High threat",5,3.90277777777778,2.5,4.86111111111111
"748","4/21/2019 16:58:22","4/21/2019 17:06:26","High threat",6,6.43055555555556,3.5,3.77777777777778
"749","4/21/2019 17:02:29","4/21/2019 17:11:48","High threat",6,2,6,2.05555555555556
"750","4/21/2019 16:51:04","4/21/2019 16:58:34","High threat",5,5.05555555555556,4.75,2.83333333333333
"751","4/21/2019 16:58:57","4/21/2019 17:01:13","High threat",3,3.94444444444444,3.75,4.5
"752","4/21/2019 17:08:05","4/21/2019 17:11:26","High threat",7,3.52777777777778,5.25,2.65277777777778
"753","4/21/2019 16:53:47","4/21/2019 17:04:32","High threat",4,3.09722222222222,1.5,6.08333333333333
"754","4/21/2019 16:53:47","4/21/2019 17:04:32","High threat",4,3.22222222222222,1.5,6.13888888888889
"755","4/21/2019 17:01:57","4/21/2019 17:08:44","High threat",7,4.90277777777778,6,1.66666666666667
"756","4/21/2019 16:47:31","4/21/2019 17:05:41","High threat",2,2.36111111111111,1.75,5.73611111111111
"757","4/21/2019 16:47:31","4/21/2019 17:05:41","High threat",2,2.36111111111111,2,5.61111111111111
"758","4/21/2019 16:47:31","4/21/2019 17:05:41","High threat",2,2.36111111111111,1.75,5.73611111111111
"759","4/21/2019 16:47:31","4/21/2019 17:05:41","High threat",2,2.36111111111111,2,5.61111111111111
"760","4/21/2019 16:46:41","4/21/2019 16:53:51","High threat",3,2.47222222222222,1,6.61111111111111
"761","4/21/2019 16:46:41","4/21/2019 16:53:51","High threat",3,2.47222222222222,1,6.61111111111111
"762","4/21/2019 16:46:41","4/21/2019 16:53:51","High threat",3,2.58333333333333,1,6.61111111111111
"763","4/21/2019 16:49:00","4/21/2019 16:54:57","High threat",2,1.18055555555556,4,4.02777777777778
"764","4/21/2019 19:25:49","4/21/2019 19:32:47","High threat",6,5.5,4.75,2.25
"765","4/21/2019 17:08:00","4/21/2019 17:16:07","High threat",7,3.93055555555556,6,2.16666666666667
"766","4/21/2019 16:54:40","4/21/2019 17:02:14","High threat",5,5.84722222222222,2,5.61111111111111
"767","4/21/2019 18:20:59","4/21/2019 18:25:53","High threat",5,5,2.5,5.05555555555556
"768","4/21/2019 18:20:59","4/21/2019 18:25:53","High threat",5,5.29166666666667,1.75,5.68055555555556
"769","4/21/2019 18:20:59","4/21/2019 18:25:53","High threat",5,5.33333333333333,2.5,5.25
"770","4/21/2019 18:20:59","4/21/2019 18:25:53","High threat",5,5.375,2.75,5.16666666666667
"771","4/21/2019 18:20:59","4/21/2019 18:25:53","High threat",5,5.43055555555556,2.25,5.15277777777778
"772","4/21/2019 18:20:59","4/21/2019 18:25:53","High threat",5,5.5,2.5,5.22222222222222
"773","4/21/2019 18:20:59","4/21/2019 18:25:53","High threat",5,5.5,3,5.05555555555556
